-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0,7;9;1;0;0;0
-24;0
